ANO;MES;TRIMESTRE;RAZON_SOCIAL_anonimizado;ID_anonimizado;FECHA_EMISION;FECHA_VIGENCIA;vigencia_enanos;anos_paraVCMTO;AREA;ESPECIE;AMBITO;TIPO_DERECHO;CATEGORIA_PRODUCTIVA;DEPARTAMENTO;PROVINCIA;DISTRITO;FECHA_CORTE;FECHA_PUB_PNDA
2021;12;4;0F7D63007BFC2EF846B79B3461C75342AEEEE7BA08EDDE0FF225ED67A512B90D;292380;20211222;20311222;10;7;0.1;BOQUICHICO, GAMITANA, PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;ALTO AMAZONAS;SANTA CRUZ;20240331;29/04/2024
2021;12;4;F062ED047097A47E1A2DB5D9091A42FE44475FF89F841B897C8BEE315BC9A63A;292395;20211222;20311222;10;7;0.0352;BOQUICHICO, GAMITANA, SABALO COLA ROJA, YARAQUI;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;IQUITOS;20240331;29/04/2024
2021;12;4;EF9F669591E00F7C291058912F7CE31AD3FCA965BB602C0429028E5BBF484E11;292410;20211222;20311222;10;7;0.15;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;INDIANA;20240331;29/04/2024
2021;12;4;7852BBA4F19D28AEC18CD3176ABF0092FC9E328E872655FD1442EB5CF8CB7114;292425;20211222;20311222;10;7;0.04;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;INDIANA;20240331;29/04/2024
2021;12;4;F2E4D9D043AD68731FC46F5886F09145E3F221DD894312303C55BE3D4CE808E6;292440;20211222;20311222;10;7;0.04;BOQUICHICO, GAMITANA, SABALO COLA ROJA, YARAQUI;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;IQUITOS;20240331;29/04/2024
2021;11;4;BC767B606567B309895376F9E8158A914DDC6CF194B4868BBBF95A66BF506A37;292455;20211104;20511104;30;27;0.04;GAMITANA, PACO, TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);SAN MARTIN;RIOJA;NUEVA CAJAMARCA;20240331;29/04/2024
2022;3;1;9D3F8F2106935141611447A5886238A1DEC5D0517542E53806096B1814253ABE;292470;20220317;20320317;10;8;0.03;BOQUICHICO, GAMITANA, PACO, TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);AMAZONAS;BAGUA;IMAZA;20240331;29/04/2024
2022;3;1;39395826D1BDFB447519E9EFD527285C5C8A7057FA5E94E0CFACE5DA0404962D;292485;20220317;20320317;10;8;0.04;BOQUICHICO, GAMITANA, PACO, TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);AMAZONAS;BAGUA;IMAZA;20240331;29/04/2024
2022;3;1;868B991C674834BADAF9AC4F39EED7C38D54DEFAE38425179C63BF678E0AE800;292500;20220317;20320317;10;8;0.04;BOQUICHICO, GAMITANA, PACO, TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);AMAZONAS;BAGUA;IMAZA;20240331;29/04/2024
2022;3;1;2440E07CB82C1463624BC0A07E9BAB96FBC6E82D9EB191B8FB19D64989AD2BAE;292515;20220317;20320317;10;8;0.025;BOQUICHICO, GAMITANA, PACO, TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);AMAZONAS;BAGUA;IMAZA;20240331;29/04/2024
2022;3;1;C3BE864FE64631475E95411E834DEA70F0749BBD3FB7886A480925BF41AA3657;292530;20220317;20320317;10;8;0.047;BOQUICHICO, GAMITANA, PACO, TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);AMAZONAS;BAGUA;IMAZA;20240331;29/04/2024
2022;3;1;13885DC766A5F6B3133FCEFA8AD71184C35DBE4F62C86F3E260F60544EFD8599;292545;20220317;20320317;10;8;0.035;BOQUICHICO, GAMITANA, PACO, TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);AMAZONAS;BAGUA;IMAZA;20240331;29/04/2024
2022;3;1;48A5B801A07F52591966EDA2AA57E4A984F7CB0ADE872BA91212E30FA22E5827;292560;20220317;20320317;10;8;0.063;BOQUICHICO, GAMITANA, PACO, TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);AMAZONAS;BAGUA;IMAZA;20240331;29/04/2024
2022;3;1;68D200E064BF63F01CC9EB41B58125315EB7EF3C27F46A2F5E4EF43823E8711E;292575;20220317;20320317;10;8;0.02;BOQUICHICO, GAMITANA, PACO, TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);AMAZONAS;BAGUA;IMAZA;20240331;29/04/2024
2022;1;1;3E820D454E77F0541021916D69669B49F1562D8833420CDC09654D3266E5C5A2;292590;20220125;20320125;10;8;3.318;CHORO;MARICULTURA;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CALLAO;CALLAO;VENTANILLA;20240331;29/04/2024
2021;12;4;4025A99BE37426DE86B8DE9690D07691C5311AF16B4F2CB7482CAC1C507E4532;292620;20211230;20311230;10;7;4.65;BOQUICHICO, GAMITANA, PACO, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);LORETO;MAYNAS;SAN JUAN BAUTISTA;20240331;29/04/2024
2021;12;4;C44156BD2C0ADAD47CFF077B4B287C30A360EAF476D68ED81ACDC9B1683626EC;292635;20211230;20311230;10;7;0.1;BOQUICHICO, GAMITANA, PACO, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;INDIANA;20240331;29/04/2024
2021;12;4;580074F2577A63753E5C23A8849D90B18957189E07E9798C62EFE0B48A49BBDB;292650;20211230;20311230;10;7;0.22;GAMITANA, PACO, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;20240331;29/04/2024
2021;12;4;3012FB32B7C30E67CBEDCFC274F156D933A4AFEA943ABACA4DABD3115AD4ED20;292665;20211230;20311230;10;7;0.1;BOQUICHICO, GAMITANA, PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;ALTO AMAZONAS;SANTA CRUZ;20240331;29/04/2024
2021;12;4;A9633EAD400FB89F3DEED1E0D21E1D8FF4CABCE2B6C3CF577D4F17B24CF7A662;292680;20211230;20311230;10;7;0.1;BOQUICHICO, GAMITANA, PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;ALTO AMAZONAS;SANTA CRUZ;20240331;29/04/2024
2021;12;4;3485ACC50CE1AA2A7B6D6078539912D4E16EEEC2EB2C31C2628530411340B7A9;292695;20211230;20311230;10;7;0.1;BOQUICHICO, GAMITANA, PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;ALTO AMAZONAS;SANTA CRUZ;20240331;29/04/2024
2021;12;4;69F4B2CBDBB774A21922AA01C6C76FEEB4044CA54715DCDCC3097DC310B8E4C3;292710;20211230;20311230;10;7;0.1;BOQUICHICO, GAMITANA, PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;ALTO AMAZONAS;SANTA CRUZ;20240331;29/04/2024
2021;12;4;4DB74FC73832723BA3BB073B2ABBB06F2E7D2814EBA8205B38EE2E3157C5A9C4;292725;20211230;20311230;10;7;0.16;BOQUICHICO, GAMITANA, PACO, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;20240331;29/04/2024
2021;12;4;7C3E3FF2B34A0E28B7D44F0D34E91D55A55031E02B99D51EF053FA4281BB253A;292740;20211230;20311230;10;7;0.1;BOQUICHICO, GAMITANA, PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;ALTO AMAZONAS;SANTA CRUZ;20240331;29/04/2024
2021;12;4;FD90E83898FFFD6F6F848574AF1B9B10924B55501D249A02538BEDB715450942;292755;20211230;20311230;10;7;0.1;BOQUICHICO, GAMITANA, PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;ALTO AMAZONAS;SANTA CRUZ;20240331;29/04/2024
2021;12;4;F25AE0F42D62F89A3B152FE6B5D4CAC147F69DAECCC41C96B0E3CB71C033487E;292770;20211230;20311230;10;7;0.03;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;INDIANA;20240331;29/04/2024
2021;12;4;D0986EFE2397D87BEB5DAD2F1CF946E795A5E4345FA9A01DFA843000C3945F6F;292785;20211230;20311230;10;7;0.2;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MARISCAL RAMON CASTILLA;SAN PABLO;20240331;29/04/2024
2021;12;4;DDB1C751E2AFC2377FDDBE4F7307F2D673C75B9337116A1A488E7B73257B513E;292800;20211230;20311230;10;7;0.04;BOQUICHICO, GAMITANA, PACO, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;INDIANA;20240331;29/04/2024
2021;12;4;C085933DDEB2D098009E8BE3004E773CCEB0AE0452DC383C51BB0F4590779CCE;292815;20211230;20311230;10;7;0.12;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MARISCAL RAMON CASTILLA;SAN PABLO;20240331;29/04/2024
2021;12;4;C65B5FC92A2B35AA7CD69A8B37E8ABF44A073195480F6A1DEDFCDE7228B0C040;292830;20211230;20311230;10;7;0.22;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MARISCAL RAMON CASTILLA;SAN PABLO;20240331;29/04/2024
2021;12;4;1F97412EA6B872E68978E51B97A89214982EA35FB7BD56C2602F34ACC4FE2623;292845;20211230;20311230;10;7;0.08;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;INDIANA;20240331;29/04/2024
2021;12;4;AF2EC88E9ED911B928D78401C43966AC98CAB979C046BB511913EA79AFAD7824;292860;20211230;20311230;10;7;0.1;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;INDIANA;20240331;29/04/2024
2021;12;4;D5A346A7E5C6D2CBBE4BFB172CFC35BC7D27DB74F972294D416D8CD9A67E7C02;292875;20211230;20311230;10;7;0.22;BOQUICHICO, GAMITANA, PACO, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;SAN JUAN BAUTISTA;20240331;29/04/2024
2021;12;4;A470D8C07878E52B74B1FC48E39CD413F2D3EC4F64F26C650C23FCE344062CEE;292890;20211230;20311230;10;7;0.028;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;INDIANA;20240331;29/04/2024
2021;12;4;1FE5B63F102F4386FA2EAFB7BF7E56288FB480652221DDA692A17CC7167652EF;292905;20211230;20311230;10;7;0.03;BOQUICHICO, GAMITANA, PACO, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;FERNANDO LORES;20240331;29/04/2024
2021;12;4;82A506D96AA870F3E22FF581D6EEEF2FD11AB5BF671F7213A2AA314EA09ABB95;292920;20211230;20311230;10;7;0.16;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;MAZAN;20240331;29/04/2024
2021;12;4;5E6DA5CD435CEBC717C0BBDBF9ECF4868476A3F3E76F484605D642FA6A951335;292935;20211230;20311230;10;7;0.03;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;MAZAN;20240331;29/04/2024
2021;12;4;F306CCB0B46E8637F62F13B9613BE027301E14F8FC44ED9F296D5E330E6A0731;292950;20211230;20311230;10;7;0.3;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;MAZAN;20240331;29/04/2024
2021;12;4;3D2DD801BD4577A849B66EC5B524DBA9DC6FDD9B314BB0EA6A1364901353F714;292965;20211230;20311230;10;7;0.05;BOQUICHICO, GAMITANA, PACO, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;INDIANA;20240331;29/04/2024
2021;12;4;7F35147BBFCFB22E7932552DB61FD315B21E2BEB4FD6D267268B9DF0ECCC72CD;292980;20211230;20311230;10;7;0.04;BOQUICHICO, GAMITANA, PACO, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;INDIANA;20240331;29/04/2024
2021;12;4;E307F21472EA5264DF52B881ACD072DB3B3530B649D73CFF1DE5D020228D2368;292995;20211230;20311230;10;7;32.05;ARAHUANA, BOQUICHICO, DONCELLA, GAMITANA, LISA, PACO, PAICHE, PAICHE, SABALO COLA ROJA, TUCUNARE, YARAQUI;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);LORETO;MAYNAS;SAN JUAN BAUTISTA;20240331;29/04/2024
2021;5;2;D6AC518F376CAFC863788CE986DEA3AE53879F82AB49DFBBC506F449B31B5346;293010;20210525;20510525;30;27;0.1;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;CORONEL PORTILLO;CALLERIA;20240331;29/04/2024
2021;5;2;69FF2FB69A95124C2AB73AFDF07A0A359C2DDA4AB90D3860AF743EA2C32D3F41;293025;20210525;20510525;30;27;0.1;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;CORONEL PORTILLO;CALLERIA;20240331;29/04/2024
2021;5;2;B251273BFC496343190C0FB30DEEC19F032A46EA1EBEFFA7A409B6C1A91C893F;293040;20210525;20510525;30;27;0.1;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;CORONEL PORTILLO;CALLERIA;20240331;29/04/2024
2021;5;2;1DF9B2A584FFB2364916959CF991811F81A73FABB8194D0CB21C58EDB4A3BCE8;293055;20210525;20510525;30;27;0.1;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;CORONEL PORTILLO;CALLERIA;20240331;29/04/2024
2021;5;2;B8AE56DC6A1EE6DE56C74BCA80A91A79E2F1F8116347A2468C777810A9E1F8FB;293070;20210525;20510525;30;27;0.1;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;CORONEL PORTILLO;CALLERIA;20240331;29/04/2024
2021;5;2;8A46DD0C8138C0F3880374841B5BD0BD5A0370B8B3D6B1BEE7938EA084CCE8D7;293085;20210525;20510525;30;27;0.1;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;CORONEL PORTILLO;CALLERIA;20240331;29/04/2024
2021;5;2;FB5D05B0ED2C682BE17B804D0F0579BC9A17B0C92731B3A67ADC879A6AAD46DD;293100;20210525;20510525;30;27;0.1;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;CORONEL PORTILLO;CALLERIA;20240331;29/04/2024
2021;5;2;1181B3F8C104B973D0C4CBD9402F99B62D9B0C86FB7F78905928BFD515923051;293115;20210525;20510525;30;27;0.1;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;CORONEL PORTILLO;CALLERIA;20240331;29/04/2024
2021;5;2;B24BD12F7592822273DD93679E02447A22964B7C9EE098DED394CC508CD29016;293130;20210525;20510525;30;27;0.1;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;CORONEL PORTILLO;CALLERIA;20240331;29/04/2024
2021;5;2;3D280C263DA3FBDC39AD96FBFF39F99EA3427F97CB49F9F9918C6A305FEF6D65;293145;20210525;20510525;30;27;0.1;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;CORONEL PORTILLO;CALLERIA;20240331;29/04/2024
2021;11;4;7B302E778DF09C384DCBEB2AF7A0E16D203124BA33E5827C347B2B1708BE110F;293160;20211118;20311117;10;7;0.5;TRUCHA;CONTINENTAL;CONCESION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);AREQUIPA;LA UNION;TOMEPAMPA;20240331;29/04/2024
2021;12;4;3F43607AC1FDCCDD5A606647831E1C844DE4D204A6AF1951F858F2C3CA79FAD3;293175;20211229;20511229;30;27;0.9;LANGOSTINO;MARICULTURA;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);TUMBES;ZARUMILLA;ZARUMILLA;20240331;29/04/2024
2021;12;4;50D0B9FC98BFE5C3F5F5F290066D42143A84DE514ABA2EEB3F5AAFF9A2251212;293190;20211229;20511229;30;27;1.3;LANGOSTINO;MARICULTURA;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);TUMBES;ZARUMILLA;ZARUMILLA;20240331;29/04/2024
2021;12;4;DDD9CC1380B3DB3C555608916C30F2B7BB782FF313C61B1288B390B6623DB92D;293205;20211229;20511229;30;27;3.2;LANGOSTINO;MARICULTURA;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);TUMBES;ZARUMILLA;AGUAS VERDES;20240331;29/04/2024
2021;12;4;D45552A02AB2A34454AECE3A487F22DE07BDCE8526B4A805CAE1A91510B76334;293220;20211229;20511229;30;27;1.8;LANGOSTINO;MARICULTURA;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);TUMBES;ZARUMILLA;AGUAS VERDES;20240331;29/04/2024
2021;12;4;FBB435FC0F2FF0A4C624143D298408E49B43C8BEE9F109C719B76AF17271EFC8;293235;20211229;20511229;30;27;0.5;LANGOSTINO;MARICULTURA;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);TUMBES;ZARUMILLA;ZARUMILLA;20240331;29/04/2024
2021;12;4;ECBEE91138BFF77334C404E5D6A4E31F7F91764CFC1E17A3251932DFAF65394F;293250;20211229;20511229;30;27;0.18;LANGOSTINO;MARICULTURA;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);TUMBES;ZARUMILLA;ZARUMILLA;20240331;29/04/2024
2022;2;1;AE7A0BB968C736A6962294C9D4E8A57BDB8FCD39F09DC184BD3553C6FAFFC4BA;293265;20220209;20520209;30;28;0.79;LANGOSTINO;MARICULTURA;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);TUMBES;ZARUMILLA;AGUAS VERDES;20240331;29/04/2024
2022;2;1;D9F4C66B9710204AEB031F59A21DD27619116CEB8897F3CD5C77C78EC3E18577;293280;20220207;20520207;30;28;2.8;LANGOSTINO;MARICULTURA;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);TUMBES;ZARUMILLA;AGUAS VERDES;20240331;29/04/2024
2022;2;1;759DBF98706DAF8F60A2C261447EBD3DF6D501103AA0767680833EB0A86C7F23;293295;20220211;20320211;10;8;0.4;GAMITANA, PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);MADRE DE DIOS;TAMBOPATA;TAMBOPATA;20240331;29/04/2024
2022;3;1;B9BD054B6ABCB94D9770B4142C00B20B828B513CC6BB6DBE1B89A86D2C9C3779;293310;20220322;20320322;10;8;0.25;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;FERNANDO LORES;20240331;29/04/2024
2022;3;1;75617CAD77B307554450E267DF63CC2FB6A06ED9ACC50600B80965C72E920099;293325;20220309;20320309;10;8;0.13;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;FERNANDO LORES;20240331;29/04/2024
2021;12;4;6991A42314EF74A61DCF5509C17D386230A2DB4A796375E065811DD294B137F6;293355;20211230;20311230;10;7;0.1;BOQUICHICO, GAMITANA, PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;ALTO AMAZONAS;SANTA CRUZ;20240331;29/04/2024
2021;12;4;DAC50E35473D499D5FBEEB74E010012E5C146CC908EA90797CCB6EF09E79AFE6;293370;20211230;20311230;10;7;0.084;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;MAZAN;20240331;29/04/2024
2021;12;4;B3CAEE79FE0805E5CCE6F600438CA9CD862B4E019487080D944030EBD6384C6A;293385;20211230;20311230;10;7;0.23;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MARISCAL RAMON CASTILLA;SAN PABLO;20240331;29/04/2024
2021;12;4;69279945F28EA9E2DFE0D97D521A7C84EF956F6D3E3A79944D86E540DCBA2607;293400;20211230;20311230;10;7;0.027;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;IQUITOS;20240331;29/04/2024
2021;12;4;93F4CE672D20A97DAE3833A8AC352F024539CCFDBD6CDAD4C7627F3FDA75DF9C;293415;20211230;20311230;10;7;0.3;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;MAZAN;20240331;29/04/2024
2021;12;4;FDB393068452FEEF1DB674061E60531336333E3A2CB930BAD625164FE111D2E6;293430;20211230;20311230;10;7;0.12;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;MAZAN;20240331;29/04/2024
2021;12;4;0A6F4D75806844FF1D1C3CC46C42D47F3843BEC5880C62D7D9E373B1BC065DA6;293445;20211230;20311230;10;7;0.2;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;MAZAN;20240331;29/04/2024
2021;12;4;E0EE1D251F2FC22C0379F92AC2C6B11DB8CBD2E65091D284E56D9B5DD3AA4A34;293460;20211230;20311230;10;7;0.16;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;MAZAN;20240331;29/04/2024
2021;12;4;6C8C4BD884A614D4AB3636447093E597388103E4FB864140F8937A39F9C4B1B0;293475;20211230;20311230;10;7;0.3;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;MAZAN;20240331;29/04/2024
2021;12;4;3AB685EA97E3C6D0C558A0B8320FD456AA7A53362FB2B84B52F235C5E1B83708;293490;20211230;20311230;10;7;0.02;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;IQUITOS;20240331;29/04/2024
2021;12;4;EC7E61150CAF49FB62B820DB9747D4C34E7C0D97E96D3700A449BBBFACC5B210;293505;20211230;20311230;10;7;0.04;BOQUICHICO, GAMITANA, PACO, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;ALTO NANAY;20240331;29/04/2024
2021;12;4;75C32735EFB4EBE5BAF464C9B4EEDC9066AAF814F3E8CF1C31754C2A59202C55;293520;20211230;20311230;10;7;0.02;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;MAZAN;20240331;29/04/2024
2022;3;1;F823B9774624B0EF69BA3F535B3FD4BDCD22946396C755AA5C98E114DD9368B9;293535;20220311;20320311;10;8;0.16;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;MAZAN;20240331;29/04/2024
2022;3;1;A5C2FE1E0A751312E0416BAE1962384E86389F32D144AF9C1B5B331B4C271D87;293550;20220311;20320311;10;8;0.15;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;MAZAN;20240331;29/04/2024
2022;3;1;C335225C600E38A58EAB29136D187278DFAA6619C73E857BBAB2F29CE35C32BA;293565;20220311;20320311;10;8;0.18;BOQUICHICO, GAMITANA, SABALO COLA ROJA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);LORETO;MAYNAS;MAZAN;20240331;29/04/2024
